content_id;official_number;module;smartmodus_kategorie;scope;question;answer_a;answer_b;answer_c;answer_d;correct_answer;topic;subtopic;competency;image_required;source_question_id;content_role;feedback_correct;feedback_incorrect;evaluation_mode;content_status
SBF-BASIS-0026;26;Basis;Basisfragen;See + Binnen;Welche Bedeutung hat folgendes Tafelzeichen?;Ende einer Gebots- oder Verbotsstrecke.;Streckenabschnitt für eine nicht frei fahrende Fähre.;Queren des Fahrwassers ist gestattet.;Wechseln der Fahrwasserseite ist gestattet.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0026 | SBFBIN-0026;shared_basis;"Richtig.

Ende einer Gebots- oder Verbotsstrecke. Das dargestellte Zeichen bedeutet „Ende einer Gebots- oder Verbotsstrecke“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";"Falsch.

Richtig ist: „Ende einer Gebots- oder Verbotsstrecke.“

Das dargestellte Zeichen bedeutet „Ende einer Gebots- oder Verbotsstrecke“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";multiple_choice;Feedback erstellt
SBF-BASIS-0027;27;Basis;Basisfragen;See + Binnen;Welche Bedeutung hat folgendes Tafelzeichen?;Verbot der Durchfahrt und Sperrung der Schifffahrt.;Verbot der Durchfahrt und Sperrung für Kleinfahrzeuge.;Verbot der Durchfahrt, jedoch für Kleinfahrzeuge ohne laufende Antriebsmaschine befahrbar.;Verbot der Durchfahrt, jedoch für Kleinfahrzeuge ohne Antriebsmaschine befahrbar.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0027 | SBFBIN-0027;shared_basis;"Richtig.

Verbot der Durchfahrt und Sperrung der Schifffahrt. Das dargestellte Zeichen bedeutet „Verbot der Durchfahrt und Sperrung der Schifffahrt“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";"Falsch.

Richtig ist: „Verbot der Durchfahrt und Sperrung der Schifffahrt.“

Das dargestellte Zeichen bedeutet „Verbot der Durchfahrt und Sperrung der Schifffahrt“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";multiple_choice;Feedback erstellt
SBF-BASIS-0028;28;Basis;Basisfragen;See + Binnen;Welche Bedeutung haben folgende Schifffahrtszeichen?;Brücke, Sperrwerk oder Schleuse geschlossen.;Anlage dauerhaft gesperrt.;Stoppsignal für alle Fahrzeuge.;Außergewöhnliche Schifffahrtsbehinderung.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0028 | SBFBIN-0028;shared_basis;"Richtig.

Brücke, Sperrwerk oder Schleuse geschlossen. Das dargestellte Zeichen bedeutet „Brücke, Sperrwerk oder Schleuse geschlossen“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";"Falsch.

Richtig ist: „Brücke, Sperrwerk oder Schleuse geschlossen.“

Das dargestellte Zeichen bedeutet „Brücke, Sperrwerk oder Schleuse geschlossen“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";multiple_choice;Feedback erstellt
SBF-BASIS-0029;29;Basis;Basisfragen;See + Binnen;Welche Bedeutung haben folgende Schifffahrtszeichen?;Anlage dauerhaft gesperrt.;Brücke, Sperrwerk oder Schleuse geschlossen.;Stoppsignal für alle Fahrzeuge.;Außergewöhnliche Schifffahrtsbehinderung.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0029 | SBFBIN-0029;shared_basis;"Richtig.

Anlage dauerhaft gesperrt. Das dargestellte Zeichen bedeutet „Anlage dauerhaft gesperrt“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";"Falsch.

Richtig ist: „Anlage dauerhaft gesperrt.“

Das dargestellte Zeichen bedeutet „Anlage dauerhaft gesperrt“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";multiple_choice;Feedback erstellt
SBF-BASIS-0030;30;Basis;Basisfragen;See + Binnen;Was bedeuten diese Lichter vor einer Schleuse?;Einfahrt frei, Gegenverkehr gesperrt.;Einfahrt frei, Schleusentor öffnet.;Schleuse in Betrieb, auf Einfahrtsignal gemäß Reihenfolge warten.;Schleuse in Betrieb, auf Ausfahrtsignal gemäß Reihenfolge warten.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;true;SBFSEE-0030 | SBFBIN-0030;shared_basis;"Richtig.

Einfahrt frei, Gegenverkehr gesperrt. Das dargestellte Zeichen bedeutet „Einfahrt frei, Gegenverkehr gesperrt“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";"Falsch.

Richtig ist: „Einfahrt frei, Gegenverkehr gesperrt.“

Das dargestellte Zeichen bedeutet „Einfahrt frei, Gegenverkehr gesperrt“. Gebots-, Verbots- und Betriebssignale sind verbindlich und müssen vor dem Einfahren in den betroffenen Bereich erkannt und befolgt werden.";multiple_choice;Feedback erstellt
SBF-BASIS-0031;31;Basis;Basisfragen;See + Binnen;Welches Merkblatt enthält Hinweise für das Verhalten zum Schutz seltener Tiere und Pflanzen sowie zur Reinhaltung der Gewässer?;Die 10 goldenen Regeln für Wassersportler.;Die 15 goldenen Regeln für Wassersportler.;Die 10 Grundregeln für Wassersportler.;Die 15 Verhaltensregeln für Wassersportler.;A;Umweltschutz;Umweltgerechtes Verhalten;Umweltgerechtes Verhalten auswählen;false;SBFSEE-0031 | SBFBIN-0031;shared_basis;"Richtig.

Die 10 goldenen Regeln für Wassersportler. Die zehn goldenen Regeln bündeln die wichtigsten Verhaltensweisen zum Schutz von Gewässern, Tieren und Pflanzen.";"Falsch.

Richtig ist: „Die 10 goldenen Regeln für Wassersportler.“

Die zehn goldenen Regeln bündeln die wichtigsten Verhaltensweisen zum Schutz von Gewässern, Tieren und Pflanzen.";multiple_choice;Feedback erstellt
SBF-BASIS-0032;32;Basis;Basisfragen;See + Binnen;Wie kann mitgeholfen werden, die Lebensmöglichkeiten der Pflanzen- und Tierwelt in Gewässern und Feuchtgebieten zu bewahren und zu fördern?;"Durch umweltbewusstes Verhalten und Beachtung der ""Zehn goldenen Regeln für das Verhalten von Wassersportlern in der Natur"".";"Durch umweltbewusstes Verhalten und Beachtung der ""Zehn Grundregeln für den Wassersport"".";Durch umsichtiges Verhalten und Beachtung der Verkehrsvorschriften.;Durch vorausschauendes Fahren und Ausweichen entsprechend der Verkehrsvorschriften.;A;Umweltschutz;Umweltgerechtes Verhalten;Umweltgerechtes Verhalten auswählen;false;SBFSEE-0032 | SBFBIN-0032;shared_basis;"Richtig.

Durch umweltbewusstes Verhalten und Beachtung der ""Zehn goldenen Regeln für das Verhalten von Wassersportlern in der Natur"". Rücksicht auf Schutz- und Ruhezonen sowie die ordnungsgemäße Entsorgung von Abfällen vermindern Störungen und Gewässerverunreinigungen.";"Falsch.

Richtig ist: „Durch umweltbewusstes Verhalten und Beachtung der ""Zehn goldenen Regeln für das Verhalten von Wassersportlern in der Natur"".“

Rücksicht auf Schutz- und Ruhezonen sowie die ordnungsgemäße Entsorgung von Abfällen vermindern Störungen und Gewässerverunreinigungen.";multiple_choice;Feedback erstellt
SBF-BASIS-0033;33;Basis;Basisfragen;See + Binnen;Warum sollte man sich von Schilf- und Röhrichtzonen sowie von dicht bewachsenen Uferzonen möglichst weit fernhalten?;Weil diese Zonen vielfach Rast- und Brutplätze besonders schutzwürdiger Vögel oder Fischlaichplätze sind.;Weil in diesen Zonen die Gefahr von Grundberührungen besteht.;Weil durch die Pflanzen der Propeller blockiert werden könnte.;Weil in diesen Zonen badende Personen schwer zu erkennen sind.;A;Umweltschutz;Umweltgerechtes Verhalten;Umweltgerechtes Verhalten auswählen;false;SBFSEE-0033 | SBFBIN-0033;shared_basis;"Richtig.

Weil diese Zonen vielfach Rast- und Brutplätze besonders schutzwürdiger Vögel oder Fischlaichplätze sind. Schilf, Röhricht und dicht bewachsene Ufer sind empfindliche Brut-, Rast- und Laichräume; Abstand verhindert Störungen und Schäden.";"Falsch.

Richtig ist: „Weil diese Zonen vielfach Rast- und Brutplätze besonders schutzwürdiger Vögel oder Fischlaichplätze sind.“

Schilf, Röhricht und dicht bewachsene Ufer sind empfindliche Brut-, Rast- und Laichräume; Abstand verhindert Störungen und Schäden.";multiple_choice;Feedback erstellt
SBF-BASIS-0034;34;Basis;Basisfragen;See + Binnen;Warum soll ein kleines Fahrzeug nicht dicht an ein großes in Fahrt befindliches Fahrzeug heranfahren?;Es kann durch dessen Bug- oder Heckwelle kentern oder durch den Sog mit dem Fahrzeug kollidieren.;Dichtes Heranfahren ist ein Verstoß gegen die Grundregeln für das Verhalten im Verkehr.;Da es dem großen in Fahrt befindlichen Fahrzeug sonst nicht ausweichen kann.;Es kann durch dessen Bug- oder Heckwelle Seeschlag erleiden.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0034 | SBFBIN-0034;shared_basis;"Richtig.

Es kann durch dessen Bug- oder Heckwelle kentern oder durch den Sog mit dem Fahrzeug kollidieren. Große Fahrzeuge erzeugen Bugwelle, Heckwelle und Sog. Ein kleines Boot kann dadurch die Kontrolle verlieren, kollidieren oder kentern.";"Falsch.

Richtig ist: „Es kann durch dessen Bug- oder Heckwelle kentern oder durch den Sog mit dem Fahrzeug kollidieren.“

Große Fahrzeuge erzeugen Bugwelle, Heckwelle und Sog. Ein kleines Boot kann dadurch die Kontrolle verlieren, kollidieren oder kentern.";multiple_choice;Feedback erstellt
SBF-BASIS-0035;35;Basis;Basisfragen;See + Binnen;Warum soll man möglichst gegen Strom und Wind anlegen?;Weil sich das Fahrzeug dabei sicherer manövrieren lässt.;Weil dadurch Sog und Wellenschlag vermieden wird.;Weil dadurch Einflüsse von Wellen und Wassertiefe ausgeglichen werden.;Weil dies die Steuerwirkung der Schraube erhöht.;A;Seemannschaft & Technik;Manöver / Bordtechnik;Boot sicher manövrieren und Technik beurteilen;false;SBFSEE-0035 | SBFBIN-0035;shared_basis;"Richtig.

Weil sich das Fahrzeug dabei sicherer manövrieren lässt. Gegen Wind oder Strom bleibt Fahrt im Ruder und die Annäherung lässt sich mit geringer Geschwindigkeit besser kontrollieren.";"Falsch.

Richtig ist: „Weil sich das Fahrzeug dabei sicherer manövrieren lässt.“

Gegen Wind oder Strom bleibt Fahrt im Ruder und die Annäherung lässt sich mit geringer Geschwindigkeit besser kontrollieren.";multiple_choice;Feedback erstellt
SBF-BASIS-0036;36;Basis;Basisfragen;See + Binnen;Wie verhält man sich beim Begegnen mit anderen Fahrzeugen in einem engen Fahrwasser?;Geschwindigkeit herabsetzen und ausreichenden Passierabstand halten.;Geschwindigkeit erhöhen, um das Begegnungsmanöver zügig durchzuführen.;Das gegen den Strom fahrende Fahrzeug ist ausweichpflichtig.;Das mit dem Strom fahrende Fahrzeug hat aufzustoppen.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;false;SBFSEE-0036 | SBFBIN-0036;shared_basis;"Richtig.

Geschwindigkeit herabsetzen und ausreichenden Passierabstand halten. Weniger Geschwindigkeit reduziert Sog, Wellenschlag und Reaktionsdruck; ausreichender Abstand schafft Manöverraum.";"Falsch.

Richtig ist: „Geschwindigkeit herabsetzen und ausreichenden Passierabstand halten.“

Weniger Geschwindigkeit reduziert Sog, Wellenschlag und Reaktionsdruck; ausreichender Abstand schafft Manöverraum.";multiple_choice;Feedback erstellt
SBF-BASIS-0037;37;Basis;Basisfragen;See + Binnen;Welche Gefahren können entstehen, wenn ein kleines von einem größeren Fahrzeug überholt wird?;Das kleinere Fahrzeug kann durch Stau, Sog oder Schwell aus dem Kurs laufen und kollidieren oder querschlagen, in flachen Gewässern auf Grund laufen.;Das größere Fahrzeug kann durch Stau, Sog oder Schwell aus dem Kurs laufen und kollidieren oder querschlagen, in flachen Gewässern auf Grund laufen.;Das kleinere Fahrzeug kann durch Stau, Sog oder Schwell aus dem Kurs laufen und kollidieren oder kentern, in flachen Gewässern extrem versetzt werden.;Das größere Fahrzeug kann durch Wellenbildung aus dem Kurs laufen und kollidieren oder querschlagen, in flachen Gewässern auf Grund laufen.;A;Ausweichregeln;KVR / Kollisionsvermeidung;Kollisionslage beurteilen und richtige Maßnahme wählen;false;SBFSEE-0037 | SBFBIN-0037;shared_basis;"Richtig.

Das kleinere Fahrzeug kann durch Stau, Sog oder Schwell aus dem Kurs laufen und kollidieren oder querschlagen, in flachen Gewässern auf Grund laufen. Stau, Sog und Schwell eines großen Fahrzeugs können ein kleines Boot versetzen oder querstellen; in flachem Wasser droht zusätzlich eine Grundberührung.";"Falsch.

Richtig ist: „Das kleinere Fahrzeug kann durch Stau, Sog oder Schwell aus dem Kurs laufen und kollidieren oder querschlagen, in flachen Gewässern auf Grund laufen.“

Stau, Sog und Schwell eines großen Fahrzeugs können ein kleines Boot versetzen oder querstellen; in flachem Wasser droht zusätzlich eine Grundberührung.";multiple_choice;Feedback erstellt
SBF-BASIS-0038;38;Basis;Basisfragen;See + Binnen;Wo finden Sie Informationen über umweltfreundliche Farben, Lacke und Antifouling-Beschichtungen für Ihr Boot?;Beim Umweltbundesamt.;Beim Bundesministerium für Digitales und Verkehr.;In der Sportbootführerscheinverordnung.;In der Sportbootvermietungsverordnung.;A;Umweltschutz;Umweltgerechtes Verhalten;Umweltgerechtes Verhalten auswählen;false;SBFSEE-0038 | SBFBIN-0038;shared_basis;"Richtig.

Beim Umweltbundesamt. Das Umweltbundesamt stellt fachlich geprüfte Informationen zu umweltverträglichen Beschichtungen und Antifouling bereit.";"Falsch.

Richtig ist: „Beim Umweltbundesamt.“

Das Umweltbundesamt stellt fachlich geprüfte Informationen zu umweltverträglichen Beschichtungen und Antifouling bereit.";multiple_choice;Feedback erstellt
SBF-BASIS-0039;39;Basis;Basisfragen;See + Binnen;Woran kann man erkennen, ob der Anker hält?;Wenn beim Handauflegen auf die Ankerkette oder -leine kein Rucken zu verspüren ist und sich die Ankerpeilung nicht ändert.;Wenn Ankerkette oder -leine nicht vibrieren und sich der anliegende Magnetkompasskurs nicht verändert.;Wenn beim Handauflegen auf die Ankerkette oder -leine kein Rucken zu verspüren ist und das Fahrzeug nicht schwojt.;Wenn beim Handauflegen auf die Ankerkette oder -leine kein Rucken zu verspüren ist und sich die Ankerpeilung ändert.;A;Seemannschaft & Technik;Manöver / Bordtechnik;Boot sicher manövrieren und Technik beurteilen;false;SBFSEE-0039 | SBFBIN-0039;shared_basis;"Richtig.

Wenn beim Handauflegen auf die Ankerkette oder -leine kein Rucken zu verspüren ist und sich die Ankerpeilung nicht ändert. Eine unveränderte Peilung zu einem festen Objekt zeigt, dass das Boot nicht vertreibt; eine ruhig bleibende Kette oder Leine bestätigt den Halt zusätzlich.";"Falsch.

Richtig ist: „Wenn beim Handauflegen auf die Ankerkette oder -leine kein Rucken zu verspüren ist und sich die Ankerpeilung nicht ändert.“

Eine unveränderte Peilung zu einem festen Objekt zeigt, dass das Boot nicht vertreibt; eine ruhig bleibende Kette oder Leine bestätigt den Halt zusätzlich.";multiple_choice;Feedback erstellt
SBF-BASIS-0040;40;Basis;Basisfragen;See + Binnen;Welches ist der günstigste Anlaufwinkel beim Anlegen?;Ein möglichst spitzer Winkel.;Ein Winkel von 90° bis 100°.;Ein möglichst stumpfer Winkel.;Ein Winkel von 60° bis 70°.;A;Seemannschaft & Technik;Manöver / Bordtechnik;Boot sicher manövrieren und Technik beurteilen;false;SBFSEE-0040 | SBFBIN-0040;shared_basis;"Richtig.

Ein möglichst spitzer Winkel. Ein spitzer Anlaufwinkel hält die Annäherungsgeschwindigkeit quer zur Pier klein und lässt sich leichter korrigieren.";"Falsch.

Richtig ist: „Ein möglichst spitzer Winkel.“

Ein spitzer Anlaufwinkel hält die Annäherungsgeschwindigkeit quer zur Pier klein und lässt sich leichter korrigieren.";multiple_choice;Feedback erstellt
SBF-BASIS-0041;41;Basis;Basisfragen;See + Binnen;Wie verhält sich im Allgemeinen das Schiff im Rückwärtsgang bei einem rechtsdrehenden Propeller?;Das Heck dreht nach Backbord.;Das Heck dreht nach Steuerbord.;Der Kurs des Schiffes ändert sich nicht.;Der Bug dreht nach Backbord.;A;Seemannschaft & Technik;Manöver / Bordtechnik;Boot sicher manövrieren und Technik beurteilen;false;SBFSEE-0041 | SBFBIN-0041;shared_basis;"Richtig.

Das Heck dreht nach Backbord. Beim rechtsdrehenden Propeller versetzt der Radeffekt das Heck in Rückwärtsfahrt typischerweise nach Backbord.";"Falsch.

Richtig ist: „Das Heck dreht nach Backbord.“

Beim rechtsdrehenden Propeller versetzt der Radeffekt das Heck in Rückwärtsfahrt typischerweise nach Backbord.";multiple_choice;Feedback erstellt
SBF-BASIS-0042;42;Basis;Basisfragen;See + Binnen;Was bewirkt der Quickstopp?;Unterbrechung von Zündkontakt bzw. Kraftstoffzufuhr.;Automatisches Anlassen des Motors.;Kurze Unterbrechung des Motorlaufs.;Automatische Schubumkehr.;A;Sicherheit & Notfälle;Sicherheit / Notfall;Gefahren erkennen und geeignete Sicherheitsmaßnahme wählen;false;SBFSEE-0042 | SBFBIN-0042;shared_basis;"Richtig.

Unterbrechung von Zündkontakt bzw. Kraftstoffzufuhr. Der Quickstopp stoppt den Motor, wenn die Verbindung zur führenden Person getrennt wird, und verhindert so ein unkontrolliert weiterfahrendes Boot.";"Falsch.

Richtig ist: „Unterbrechung von Zündkontakt bzw. Kraftstoffzufuhr.“

Der Quickstopp stoppt den Motor, wenn die Verbindung zur führenden Person getrennt wird, und verhindert so ein unkontrolliert weiterfahrendes Boot.";multiple_choice;Feedback erstellt
SBF-BASIS-0043;43;Basis;Basisfragen;See + Binnen;Was ist zu unternehmen, wenn Treibstoff oder Öl in die Bilge gelangt?;Mit Lappen aufnehmen und umweltgerecht entsorgen.;Räume lüften und abwarten.;Gleichmäßig verteilen.;Mit entsprechendem Mittel neutralisieren.;A;Seemannschaft & Technik;Manöver / Bordtechnik;Boot sicher manövrieren und Technik beurteilen;false;SBFSEE-0043 | SBFBIN-0043;shared_basis;"Richtig.

Mit Lappen aufnehmen und umweltgerecht entsorgen. Öl oder Kraftstoff dürfen weder abgepumpt noch über Bord gespült werden; sie müssen aufgenommen und fachgerecht entsorgt werden.";"Falsch.

Richtig ist: „Mit Lappen aufnehmen und umweltgerecht entsorgen.“

Öl oder Kraftstoff dürfen weder abgepumpt noch über Bord gespült werden; sie müssen aufgenommen und fachgerecht entsorgt werden.";multiple_choice;Feedback erstellt
SBF-BASIS-0044;44;Basis;Basisfragen;See + Binnen;Was ist unter einem rechtsdrehenden Propeller zu verstehen?;Von achtern gesehen in Vorausfahrt Drehung des Propellers im Uhrzeigersinn.;Von vorne gesehen in Vorausfahrt Drehung des Propellers im Uhrzeigersinn.;Von achtern gesehen in Vorausfahrt Drehung des Propellers gegen den Uhrzeigersinn.;Von vorne gesehen in Rückwärtsfahrt Drehung des Propellers gegen den Uhrzeigersinn.;A;Seemannschaft & Technik;Manöver / Bordtechnik;Boot sicher manövrieren und Technik beurteilen;false;SBFSEE-0044 | SBFBIN-0044;shared_basis;"Richtig.

Von achtern gesehen in Vorausfahrt Drehung des Propellers im Uhrzeigersinn. Die Drehrichtung wird von achtern und für Vorausfahrt bestimmt; rechtsdrehend bedeutet Drehung im Uhrzeigersinn.";"Falsch.

Richtig ist: „Von achtern gesehen in Vorausfahrt Drehung des Propellers im Uhrzeigersinn.“

Die Drehrichtung wird von achtern und für Vorausfahrt bestimmt; rechtsdrehend bedeutet Drehung im Uhrzeigersinn.";multiple_choice;Feedback erstellt
